Date,Bank of America Corp,Boeing Co/The,Simon Property Group LP,Citigroup Inc,JPMorgan Chase & Co,International Business Machines Corp,Motorola Solutions Inc,Caterpillar Inc,Nestle SA (EUR),McDonald's Corp
20201030,38.222,222.344,99.801,46.061,38.25,25.371,22.247,14.686,10.408,15.633
20201102,37.136,222.677,97.676,45.341,38.16,24.685,21.984,14.756,10.304,15.512
20201103,56.330000000000105,217.759,94.786,43.696,36.876,23.998,21.752,14.105,9.855,13.401
20201104,45.44093741353705,214.028,90.494,40.59,33.746,23.056,20.263,12.974,9.738,12.603
20201105,44.5992939959142,209.437,86.8,39.938,32.373,21.217,19.814,11.93,8.691,11.383
20201106,45.43574187873288,212.081,85.803,39.436,31.892,20.89,18.495,11.999,8.627,11.902
20201109,44.74298471179612,181.737,72.739,36.82,28.986,19.224,17.373,10.836,8.272,9.588
20201110,44.25198974063463,173.777,70.04,36.56,29.815,18.37,17.183,10.682,7.989,10.696
20201111,44.43062686882258,176.391,72.328,36.61,30.371,19.821,17.002,10.898,7.873,10.896
20201112,44.99146908800821,179.391,73.81,37.634,31.27,20.528,17.699,10.951,8.697,11.56
20201113,44.71089762936972,175.296,76.686,38.972,31.637,21.162,19.312,11.964,8.683,12.381
20201116,45.536706370100134,170.283,73.8,37.732,30.856,19.248,17.803,11.602,8.915,11.583
20201117,45.499889725695155,163.212,73.948,39.042,31.139,21.172,18.469,12.402,8.801,12.064
20201118,52.142000000000536,155.304,71.879,38.028,30.849,20.774,18.68,11.928,8.904,12.025
20201119,53.209000000000444,148.764,71.757,38.069,31.206,21.475,19.085,12.149,9.532,12.365
20201120,52.038999999999966,148.707,75.081,40.398,31.959,22.404,20.276,13.032,9.6,13.474
20201123,52.70900000000047,146.413,72.75,39.896,32.278,21.967,19.467,12.786,9.77,13.66
20201124,52.51899999999995,140.253,70.601,38.487,32.182,21.182,18.677,12.782,9.815,13.213
20201125,51.293999999999926,137.843,69.727,37.71,31.92,21.407,19.931,12.194,10.279,13.208
20201126,50.2559999999999,137.285,69.344,38.113,31.707,21.286,19.448,12.215,10.767,13.38
20201127,53.01300000000047,131.412,70.61,39.245,32.065,22.317,19.728,13.099,10.701,13.188
20201130,52.6950000000004,133.135,67.473,39.034,32.747,21.585,18.638,13.118,10.799,13.141
20201201,53.71500000000007,125.396,64.834,38.43,32.054,21.59,18.847,12.58,10.363,12.653
20201202,54.722000000000634,118.78,63.352,38.539,32.102,20.88,19.344,12.76,10.313,12.909
20201203,53.902000000000506,104.798,63.85,38.649,32.451,21.439,18.732,12.479,10.34,13.169
20201204,54.29400000000009,90.401,63.037,37.727,32.397,21.755,19.635,13.238,10.261,14.378
20201207,44.83623588703275,89.174,62.504,38.265,31.627,22.122,20.374,13.821,10.588,13.865
20201208,43.889685455987674,87.824,64.784,38.992,33.302,23.068,21.196,14.539,10.525,14.947
20201209,43.037663943175346,84.074,64.202,40.109,33.27,23.4,21.971,15.052,10.364,15.905
20201210,42.556038296167166,86.648,64.943,40.544,33.892,23.838,22.973,16.362,11.065,16.773
20201211,41.98186894182,87.676,67.009,40.884,34.647,24.417,24.039,16.335,11.057,17.806
20201214,41.97586643545654,90.218,66.501,42.048,35.03,24.409,24.341,16.384,11.302,18.106
20201215,41.660586544471975,90.07,63.994,40.417,33.515,24.022,23.855,15.861,11.019,17.903
20201216,41.49363474488943,89.261,64.402,41.383,35.044,24.085,23.325,16.187,10.941,16.257
20201217,42.21662995678862,88.848,62.595,41.036,34.583,23.65,23.63,15.879,10.264,16.106
20201218,41.57739982690206,84.957,61.92,40.948,36.039,23.731,23.33,16.115,10.544,16.082
20201221,48.19400000000022,99.766,65.473,44.816,38.1,24.5,24.455,16.753,11.414,16.621
20201222,47.751000000000246,93.082,64.89,44.104,38.496,24.653,24.954,16.734,11.386,16.524
20201223,44.84000000000036,93.835,64.421,42.509,37.645,24.69,25.135,16.59,11.115,16.22
20201224,45.9080000000004,89.882,63.732,42.644,37.505,24.282,24.138,16.583,11.049,16.316
20201225,45.00800000000071,90.859,63.681,43.185,37.47,24.212,24.01,16.502,11.032,16.204
20201228,45.28099999999995,100.122,62.369,41.445,36.371,24.319,24.986,15.891,11.063,15.77
20201229,45.28099999999995,104.958,61.622,41.925,36.801,23.828,23.39,15.001,12.017,15.877
20201230,46.31900000000046,100.956,61.693,41.476,35.151,23.492,23.784,14.9,11.91,16.128
20201231,46.64400000000034,97.45,61.185,42.306,36.621,23.126,22.337,15.342,12.428,15.207
20210101,47.347000000000065,97.088,60.883,42.293,36.125,22.952,22.659,15.058,12.46,15.321
20210104,34.651,106.436,61.768,41.061,35.298,22.522,21.811,15.084,11.168,14.89
20210105,34.805,106.683,60.978,41.339,35.619,22.584,21.08,15.135,10.612,14.848
20210106,34.459,107.349,57.598,39.757,34.301,23.016,22.6,14.96,11.979,14.555
20210107,32.646,102.326,58.151,38.212,33.035,22.026,21.313,14.74,11.855,14.094
20210108,31.594,105.63,58.033,37.785,32.166,21.917,22.465,14.483,11.845,13.782
20210111,31.239,107.751,57.347,37.465,31.256,22.893,23.163,14.425,11.085,14.904
20210112,31.287,110.691,56.891,37.562,31.638,23.171,23.2,15.01,11.981,14.889
20210113,31.641,114.457,56.647,37.441,32.364,22.803,23.266,14.506,11.191,15.457
20210114,31.325,109.556,56.361,37.453,32.06,23.185,23.719,15.061,11.145,15.325
20210115,30.723,107.979,56.178,37.273,32.086,23.054,22.911,16.023,11.912,15.751
20210118,31.269,109.195,57.159,37.399,32.409,23.369,23.103,15.831,12.033,15.879
20210119,31.197,110.667,56.549,37.88,32.104,22.728,22.118,15.446,11.874,15.299
20210120,30.907,107.358,54.936,36.819,31.461,22.629,22.425,15.292,10.31,15.989
20210121,31.03,103.178,54.396,36.681,30.877,21.937,21.516,15.834,11.408,15.195
20210122,31.034,103.37,54.454,36.629,30.951,23.393,21.916,16.07,12.159,15.708
20210125,31.319,104.555,56.118,37.096,31.268,24.113,21.905,16.315,12.641,15.742
20210126,30.503,105.047,53.303,36.498,30.738,24.73,23.64,15.93,12.791,15.92
20210127,32.615,106.951,54.318,38.694,32.943,24.991,23.126,16.524,12.124,16.552
20210128,33.018,106.841,52.776,38.803,33.266,25.461,23.198,16.478,12.173,16.51
20210129,32.828,105.328,53.382,38.623,33.646,25.235,23.722,17.228,12.543,17.023
20210201,33.07,104.639,52.231,39.104,33.351,24.817,23.286,16.863,12.179,16.41
20210202,32.095,96.769,52.129,38.294,33.082,25.112,23.335,16.101,11.724,16.523
20210203,31.798,91.757,50.304,37.822,32.189,24.779,22.768,16.131,11.479,16.098
20210204,30.607,89.381,49.4,36.46,31.89,24.249,23.121,15.781,11.155,16.38
20210205,30.668,82.709,48.596,36.192,32.188,22.695,20.479,16.399,11.088,14.238
20210208,30.774,79.478,47.57,35.966,32.218,22.832,20.843,15.843,11.239,15.175
20210209,30.673,79.231,47.245,35.909,31.491,22.547,20.999,15.545,11.301,14.938
20210210,31.126,75.895,46.592,36.192,31.351,23.372,22.108,16.013,10.882,15.529
20210211,30.777,73.788,45.858,35.624,31.269,22.603,21.509,16.003,11.243,15.258
20210212,31.483,72.9,45.113,36.105,31.204,22.73,21.379,15.945,11.092,15.089
20210215,31.688,72.75,45.184,35.833,31.213,22.408,21.56,16.029,10.995,14.672
20210216,30.753,71.902,44.394,35.789,30.488,22.0,20.784,15.924,11.385,14.502
20210217,30.393,71.079,44.345,35.306,30.832,22.187,21.333,15.882,11.492,15.056
20210218,31.337,69.837,43.822,36.141,31.163,22.731,21.936,16.289,11.387,15.614
20210219,31.472,70.195,43.843,35.78,31.53,21.831,21.295,17.139,11.24,15.808
20210222,32.94,70.724,44.263,37.242,32.043,22.384,22.411,17.124,11.532,16.851
20210223,33.161,69.962,44.731,37.847,32.88,22.478,22.629,17.954,11.507,16.889
20210224,33.105,68.691,44.47,37.039,32.327,22.087,23.191,17.889,10.901,17.0
20210225,33.725,67.539,44.589,38.335,33.58,22.958,23.515,18.261,11.263,17.875
20210226,34.145,66.913,45.721,38.507,33.721,23.648,24.877,18.087,10.714,18.078
20210301,33.342,64.321,44.148,37.337,32.105,22.54,23.014,17.945,10.256,17.433
20210302,32.607,63.195,43.564,36.702,32.615,22.208,23.081,17.625,10.311,17.845
20210303,32.412,62.94,44.783,36.676,32.571,22.373,23.065,17.58,10.479,18.166
20210304,33.922,63.376,45.565,38.0,33.171,22.75,23.922,17.664,10.391,18.756
20210305,34.825,65.259,46.656,38.18,33.726,22.803,23.587,18.491,10.11,18.525
20210308,33.117,69.096,49.217,37.768,33.347,23.306,24.64,18.552,10.473,19.191
20210309,33.539,70.19,51.136,37.975,33.361,22.346,24.465,18.354,10.688,18.651
20210310,33.649,67.514,50.751,38.255,33.636,21.942,23.916,18.317,10.977,17.958
20210311,34.087,64.06,50.481,39.084,34.035,20.658,23.514,18.02,10.416,17.261
20210312,34.074,67.254,50.873,39.033,34.171,20.348,23.822,17.68,10.855,17.588
20210315,34.202,64.446,51.395,38.147,33.61,20.59,23.573,17.017,11.166,16.812
20210316,33.698,66.775,51.573,38.488,33.592,20.461,22.573,17.074,10.954,16.062
20210317,33.778,65.324,51.616,38.327,32.822,20.01,22.996,16.177,11.031,16.039
20210318,33.798,64.944,52.264,37.683,33.189,19.389,22.922,16.004,11.047,15.599
20210319,34.011,63.84,53.255,38.568,33.508,18.494,21.002,16.352,10.9,13.405
20210322,35.633,70.882,57.333,40.207,34.85,20.659,23.357,17.249,12.917,16.0
20210323,36.165,71.018,58.977,40.877,35.424,20.694,23.931,18.148,12.687,16.262
20210324,36.261,72.831,59.348,40.61,34.939,21.316,23.753,18.225,13.083,16.376
20210325,35.638,74.19,59.598,40.612,34.817,21.736,23.902,18.464,12.559,16.268
20210326,35.622,75.431,58.694,40.54,34.533,22.238,24.602,18.748,12.269,16.464
20210329,36.028,80.35,58.321,41.649,35.771,22.419,24.208,18.278,11.79,15.779
20210330,36.353,78.438,58.377,41.954,36.228,22.016,23.788,18.486,12.359,15.349
20210331,35.975,76.997,57.291,41.988,35.435,22.224,23.623,17.565,11.917,14.843
20210401,35.464,75.275,54.909,41.21,34.878,21.32,23.145,17.381,11.058,12.732
20210402,35.211,74.793,55.241,41.225,35.537,21.11,22.481,16.71,11.033,13.002
20210405,34.281,73.408,54.578,38.943,33.363,20.39,21.537,16.661,11.005,13.093
20210406,33.506,73.861,52.904,38.676,33.193,20.903,22.381,16.353,10.762,13.264
20210407,33.485,75.402,51.448,38.924,33.042,21.443,22.523,16.015,10.618,13.566
20210408,33.604,74.768,51.178,38.937,33.481,21.316,22.525,16.443,10.676,13.671
20210409,33.256,78.146,50.756,38.356,32.597,21.598,22.979,16.134,10.474,14.127
20210412,32.792,78.691,51.303,37.963,31.73,21.559,22.118,16.501,10.481,14.071
20210413,32.096,78.862,51.979,38.164,31.91,21.278,22.691,15.96,10.591,14.347
20210414,30.977,81.192,51.137,37.292,30.969,21.579,22.23,16.528,10.361,14.406
20210415,30.45,80.314,51.332,36.551,30.988,21.524,22.553,16.458,9.869,14.646
20210416,31.23,80.555,51.479,36.529,30.769,21.363,22.676,16.157,9.587,14.756
20210419,31.864,81.527,51.128,36.377,31.187,21.386,22.161,16.765,9.855,14.343
20210420,33.058,82.655,51.739,38.142,32.022,20.575,22.733,16.714,10.127,14.877
20210421,32.822,83.857,52.037,37.495,32.623,20.262,22.883,16.905,10.01,14.857
20210422,33.732,85.789,52.197,38.846,33.357,20.345,23.465,16.63,10.017,15.684
20210423,33.756,87.672,52.198,38.583,33.519,20.215,23.374,17.212,9.664,15.634
20210426,33.012,87.536,50.882,38.537,33.087,20.222,22.283,16.497,9.46,15.904
20210427,33.185,88.707,50.616,38.022,32.601,20.433,23.534,16.531,9.52,16.384
20210428,32.515,89.607,50.12,37.256,32.28,20.712,23.442,16.776,9.494,16.761
20210429,32.409,89.201,51.512,38.117,32.532,20.159,23.755,16.14,9.438,16.435
20210430,32.113,87.402,50.928,37.935,32.628,20.214,23.381,15.57,9.563,17.058
20210503,32.227,87.763,50.282,37.418,32.034,20.318,22.709,15.8,9.546,16.752
20210504,32.352,89.062,49.682,37.753,32.679,19.876,23.306,16.014,9.624,16.34
20210505,32.382,90.134,49.675,38.207,33.122,19.732,22.564,15.796,9.73,16.341
20210506,32.641,90.649,49.717,37.912,32.698,20.147,23.7,15.582,9.976,16.549
20210507,32.559,89.6,49.548,37.998,32.846,19.958,24.835,15.774,10.008,16.71
20210510,32.02,94.043,49.049,37.358,32.294,19.571,24.115,15.778,10.156,17.15
20210511,33.261,94.216,48.992,38.359,33.313,20.49,25.23,17.034,10.385,17.289
20210512,34.123,95.65,49.332,39.906,34.653,20.743,26.546,17.118,10.268,18.255
20210513,34.829,97.35,49.127,39.347,34.866,21.116,26.812,17.474,10.373,18.487
20210514,33.633,98.193,48.656,39.615,34.594,20.725,26.808,16.82,10.181,18.144
20210517,33.235,96.503,48.328,38.249,33.363,20.178,25.868,16.93,10.164,17.304
20210518,34.216,98.993,48.506,39.188,34.559,20.275,26.339,16.47,10.361,17.53
20210519,34.623,102.001,47.864,39.708,35.174,21.095,26.892,17.177,10.681,18.817
20210520,35.199,100.276,48.226,39.868,35.179,20.837,26.553,17.403,10.602,18.732
20210521,35.182,98.857,47.756,40.083,35.351,21.514,27.586,16.709,10.756,18.803
20210524,34.166,96.807,47.702,38.863,34.211,21.139,26.661,16.702,10.435,18.617
20210525,34.767,94.109,47.375,39.644,35.118,21.394,26.433,16.141,10.172,17.922
20210526,34.397,93.465,47.451,39.466,34.613,21.17,27.335,16.376,9.751,18.061
20210527,34.278,91.974,47.319,39.694,35.084,20.673,26.534,16.196,9.851,17.873
20210528,34.538,92.645,47.533,39.373,34.708,21.202,27.534,16.369,9.671,17.826
20210531,34.538,92.451,47.756,39.132,34.817,20.949,27.69,16.566,9.678,17.941
20210601,34.533,90.06,46.896,38.992,34.913,21.093,27.114,15.818,9.863,17.141
20210602,33.72,88.575,46.562,37.991,33.992,20.55,26.754,15.436,9.76,16.811
20210603,34.292,88.791,46.323,38.798,34.763,20.089,26.592,15.625,10.054,16.129
20210604,34.293,90.577,46.094,38.937,35.068,20.238,26.863,15.872,10.023,16.798
20210607,34.66,88.312,45.599,38.668,34.569,20.752,26.941,15.586,10.066,16.646
20210608,33.605,86.819,44.34,38.085,34.345,20.248,27.162,15.489,9.971,16.246
20210609,33.637,87.169,44.154,38.27,34.141,20.353,27.334,15.511,10.233,16.608
20210610,33.842,86.385,43.992,38.518,34.712,20.54,28.835,15.043,10.161,16.68
20210611,33.368,85.553,43.99,38.603,34.647,20.724,29.301,15.422,9.915,16.963
20210614,32.836,82.5,43.363,36.738,32.915,20.033,27.67,15.306,9.926,15.665
20210615,32.201,82.007,43.409,36.511,32.53,19.92,26.758,14.867,9.77,15.882
20210616,32.839,80.849,43.205,36.591,32.976,19.628,26.991,15.173,10.055,15.654
20210617,33.13,82.032,43.019,37.734,33.566,19.795,26.46,15.239,11.162,15.999
20210618,33.247,83.882,43.481,38.19,33.979,20.228,27.095,15.022,10.195,16.202
20210621,33.655,84.061,43.054,37.602,33.432,20.559,27.392,15.77,10.998,15.582
20210622,33.812,83.587,42.664,38.165,33.739,20.531,28.131,16.073,9.347,15.83
20210623,33.31,84.57,41.954,37.639,33.703,20.672,28.405,16.26,9.096,15.79
20210624,33.312,83.462,41.898,38.203,33.982,20.469,28.768,16.023,9.945,15.964
20210625,33.42,81.888,41.952,37.688,34.036,20.828,28.332,15.951,10.08,15.655
20210628,32.874,84.763,41.242,36.941,32.903,20.404,27.668,14.799,9.77,14.666
20210629,32.266,85.283,40.888,36.841,32.584,20.657,27.383,15.228,9.685,14.545
20210630,31.733,84.826,40.778,36.244,32.233,20.46,27.727,14.882,9.385,14.964
20210701,32.06,85.62,39.785,35.975,31.815,20.267,27.875,14.942,9.67,14.663
20210702,31.986,83.877,40.46,36.104,31.861,20.513,27.653,14.862,10.21,14.783
20210705,31.731,83.735,39.951,35.928,31.813,20.329,27.737,15.164,10.025,14.911
20210706,32.328,86.633,39.128,36.381,32.073,20.832,27.699,15.472,10.075,14.271
20210707,31.716,87.242,38.917,36.44,32.276,20.343,26.536,15.399,10.21,14.845
20210708,32.467,89.436,39.421,37.301,33.094,20.846,27.173,16.008,10.45,14.847
20210709,32.951,88.407,40.026,37.388,32.695,20.745,26.435,15.502,10.17,14.779
20210712,32.838,87.243,38.913,36.996,32.647,20.243,26.451,15.518,9.97,14.532
20210713,32.706,89.828,38.671,37.693,32.551,20.193,26.469,15.403,10.04,14.737
20210714,33.075,90.388,38.582,37.389,32.825,20.41,26.366,15.479,10.22,15.015
20210715,33.494,91.67,39.245,37.914,33.172,20.16,26.489,15.731,10.28,15.198
20210716,33.828,92.139,39.091,38.422,33.204,20.227,26.404,15.365,10.015,15.154
20210719,35.139,95.774,41.892,39.541,34.298,20.768,26.632,16.06,9.601,15.333
20210720,36.008,97.546,42.643,40.119,35.524,21.087,26.716,16.698,9.627,15.471
20210721,34.684,95.55,41.686,39.892,35.092,20.415,25.771,15.891,9.885,15.365
20210722,34.719,95.957,41.384,39.567,34.669,19.81,25.633,15.571,9.94,15.113
20210723,34.687,94.766,41.401,40.051,34.419,19.919,25.136,15.798,9.85,14.828
20210726,34.377,93.385,41.308,38.889,33.805,19.17,24.169,15.627,9.615,14.554
20210727,35.122,93.004,42.071,39.287,34.314,19.901,24.785,15.355,9.225,14.768
20210728,34.697,86.898,41.874,39.412,34.865,19.575,24.287,15.383,9.225,14.76
20210729,34.68,84.399,41.585,39.133,34.009,19.912,24.701,15.388,9.235,14.797
20210730,34.913,84.813,41.745,40.337,34.56,19.745,25.0,15.04,9.31,14.805
20210802,34.75,84.522,40.353,39.109,34.34,19.208,24.496,15.429,9.405,14.714
20210803,34.985,84.661,40.882,39.053,34.769,19.778,24.75,15.571,9.196,15.03
20210804,34.669,84.395,40.574,39.22,34.689,19.31,24.422,14.997,9.973,15.169
20210805,34.993,84.374,40.812,39.087,34.428,19.366,24.534,15.101,9.817,14.544
20210806,34.68,83.039,40.07,38.889,34.178,19.378,24.146,15.489,9.303,14.307
20210809,35.359,84.374,40.074,38.78,34.469,19.101,24.456,15.247,9.469,14.726
20210810,34.691,84.147,39.502,38.984,34.246,19.247,24.26,15.154,9.351,14.944
20210811,34.832,84.01,39.913,39.294,34.298,19.103,24.466,15.115,10.007,14.634
20210812,34.691,83.678,39.78,39.32,33.88,19.15,24.154,15.722,9.8,14.611
20210813,34.193,83.364,39.606,39.26,33.871,19.175,23.64,15.303,9.218,14.462
20210816,34.805,83.171,39.424,38.99,33.838,19.008,24.141,14.833,9.296,14.761
20210817,34.411,84.579,39.633,38.99,34.128,19.051,23.12,15.05,9.304,14.895
20210818,34.652,85.396,40.118,38.367,33.874,19.191,23.434,15.157,9.18,15.068
20210819,35.037,87.551,40.799,39.783,34.589,19.165,23.839,15.646,9.451,15.355
20210820,34.971,88.056,41.323,40.105,34.714,19.807,23.69,15.746,9.372,15.326
20210823,34.772,86.8,40.463,39.154,34.284,19.21,23.676,14.928,9.13,14.551
20210824,34.144,85.338,40.139,38.858,34.248,19.49,22.909,14.712,9.928,14.143
20210825,33.415,83.574,39.357,37.942,33.374,19.6,23.013,15.023,9.955,14.127
20210826,32.958,82.677,39.384,37.392,32.824,19.413,22.328,15.062,9.23,13.732
20210827,32.918,81.735,39.113,36.932,32.904,19.312,22.004,14.525,10.025,13.872
20210830,32.667,80.214,38.617,36.755,32.408,18.571,21.332,14.095,9.989,13.681
20210831,31.988,80.605,38.328,35.682,31.798,18.825,21.297,14.13,9.158,13.326
20210901,30.961,79.714,38.272,35.216,31.62,18.509,20.965,14.23,9.584,13.119
20210902,31.201,79.093,37.404,36.008,31.789,18.485,20.888,13.981,9.686,13.167
20210903,30.992,79.795,36.991,36.23,31.509,19.07,21.399,14.224,9.604,13.248
20210906,31.05,79.634,36.363,36.238,31.341,18.752,21.279,14.287,9.525,13.33
20210907,30.865,79.881,37.55,34.757,30.706,18.764,21.062,14.494,9.476,13.194
20210908,30.554,79.727,37.353,34.988,30.666,18.769,21.173,15.011,9.446,13.19
20210909,31.105,79.305,36.985,35.054,31.03,18.398,21.568,14.645,9.431,12.963
20210910,30.89,78.847,37.284,35.016,31.063,18.304,21.831,14.992,9.428,13.007
20210913,30.386,78.969,37.857,34.347,29.994,17.968,21.458,14.701,9.333,12.82
20210914,30.677,79.118,37.75,34.412,30.28,17.933,21.626,14.569,9.329,13.304
20210915,30.796,79.671,37.669,33.912,29.82,18.081,21.25,14.653,9.201,13.13
20210916,29.785,79.926,37.443,33.848,30.063,18.164,21.132,15.026,9.529,12.998
20210917,29.998,79.782,36.542,34.182,30.279,17.552,21.229,14.163,9.183,12.831
20210920,32.52,87.031,40.347,37.537,33.698,20.331,24.149,17.152,11.318,14.705
20210921,33.67,88.623,41.881,37.723,33.518,21.209,25.166,17.894,11.16,14.842
20210922,33.545,87.062,40.443,37.82,33.365,20.719,25.406,18.145,10.731,14.441
20210923,32.372,84.418,39.736,36.657,33.131,20.68,25.188,17.938,10.379,14.494
20210924,32.935,84.113,38.986,37.211,33.372,20.844,24.93,18.14,10.382,14.932
20210927,32.783,84.128,39.083,36.848,32.562,20.6,24.193,17.308,10.241,14.488
20210928,34.208,84.166,39.564,38.281,33.877,21.74,24.596,17.415,10.227,15.073
20210929,34.589,82.5,39.598,38.85,33.968,22.037,24.986,17.328,9.916,15.166
20210930,34.417,82.563,39.543,39.797,34.559,22.154,25.721,17.95,9.8,15.249
20211001,34.7,81.181,38.558,39.61,35.148,22.695,26.311,18.029,10.038,15.735
20211004,35.249,81.25,38.955,40.492,35.06,22.981,26.216,17.717,10.007,15.45
20211005,35.444,81.675,39.389,40.057,34.814,23.09,26.035,18.056,10.205,15.858
20211006,35.425,82.781,39.451,41.778,36.178,23.103,26.041,18.357,11.108,17.034
20211007,34.52048369782805,81.271,37.667996401635314,41.278,35.33,14.647161030409936,37.78418123690177,18.478,10.373,16.342
20211008,33.86742953151,81.994,36.897020474222025,41.602,35.022,14.577305850991491,37.12405388520545,18.353,10.316,16.413
20211011,33.80557403645199,81.058,36.86130061083238,41.086,34.739,14.853149379614605,36.905104596257644,18.136,10.453,16.686
20211012,33.72726143749034,82.132,38.05281691773596,41.557,35.561,14.45875910019113,38.03683467731441,18.526,10.445,16.683
20211013,33.51994201506102,81.929,39.89577463962822,41.704,35.52,14.629869239121732,37.42818422732271,18.238,10.607,16.921
20211014,32.53134835841004,80.837,39.95298398838617,40.171,34.884,14.782931123967801,36.79973511201827,18.441,10.208,16.983
20211015,31.63798453935943,80.997,40.14030069797365,40.749,34.557,14.105959539744964,36.44247761340369,18.087,10.159,16.239
20211018,34.941,80.291,38.746,40.226,34.467,23.14,26.103,17.828,10.079,16.661
20211019,34.797,79.386,38.563,39.46,33.938,22.985,25.631,17.681,9.789,16.199
20211020,34.797,78.437,37.828,40.186,34.02,22.638,25.504,18.031,9.851,15.93
20211021,29.74203226898561,76.586,37.806,39.205,34.09,23.235,25.829,17.152,9.563,16.098
20211022,29.465410071482264,76.099,37.325,39.66,34.591,23.719,25.568,17.976,9.743,16.091
20211025,29.093958010613544,75.84,37.424,39.704,33.703,23.566,25.531,18.101,9.874,15.862
20211026,29.042265178675468,74.514,37.434,39.419,33.362,23.675,25.737,17.371,9.955,16.381
20211027,29.619381804331557,73.208,37.648,40.269,33.341,23.172,25.89,17.467,9.711,15.944
20211028,34.908,72.162,37.7,40.068,33.664,23.166,26.057,17.627,9.731,16.072
20211029,29.770101304540862,72.529,38.291,40.433,33.362,23.709,26.121,17.528,10.204,15.956
20211101,29.740246166060047,71.961,38.406,40.545,33.19,23.502,26.147,17.833,10.147,15.936
20211102,31.132086412923336,72.291,38.0,40.536,33.346,23.239,26.516,17.527,10.206,16.479
20211103,33.53061422784527,72.158,37.61,40.806,33.818,23.465,26.197,18.143,10.339,16.369
20211104,34.405660095993,71.424,36.402,39.745,33.817,23.022,26.268,17.93,10.144,14.915
20211105,37.89297726617605,67.077,35.065,38.49,32.843,22.823,25.503,17.827,9.98,15.097
20211108,42.758770787500175,66.731,36.033,37.632,31.59,22.061,25.354,16.501,9.676,14.181
20211109,33.95,68.023,35.731,38.943,31.623,21.729,25.258,16.571,9.856,15.06
20211110,34.666,67.355,36.289,39.327,32.525,21.675,25.968,16.723,10.091,16.024
20211111,35.076,67.448,36.589,39.57,33.048,21.878,25.948,16.958,10.064,16.259
20211112,35.739,70.303,37.317,40.636,34.01,22.37,25.955,17.191,9.932,16.524
20211115,34.992,67.789,37.799,40.129,33.097,22.422,26.24,17.028,10.288,16.827
20211116,35.166,67.829,37.189,40.677,33.929,22.311,26.377,17.262,10.242,16.369
20211117,34.656,67.122,37.097,40.196,33.373,21.837,26.352,16.891,10.162,16.75
20211118,35.654,66.651,36.968,40.862,34.345,22.424,26.643,17.425,9.707,16.759
20211119,35.62,68.089,37.565,41.305,34.811,22.476,26.58,17.543,9.647,16.67
20211122,36.193,69.885,37.368,41.117,34.384,22.151,27.234,17.337,9.629,16.574
20211123,36.194,70.716,37.54,41.201,34.424,22.961,27.287,17.585,9.796,16.828
20211124,128.0539999997161,72.22,37.907,42.992,35.033,23.617,27.436,18.652,9.901,17.539
20211125,137.96999999980196,70.811,37.709,42.565,34.803,23.385,27.64,18.192,9.951,17.325
20211126,162.77099999991518,79.348,39.91,44.23,39.334,24.228,29.933,18.26,11.573,19.023
20211129,168.86299999993145,82.589,40.98,44.14,38.701,24.024,28.944,19.315,10.797,18.005
20211130,188.65599999996687,86.785,41.42,47.536,41.185,24.168,30.221,19.498,10.492,19.184
20211201,172.30299999993895,86.2,41.316,46.541,40.944,24.593,30.01,18.754,10.074,18.54
20211202,150.3459999998653,83.399,41.646,47.349,41.332,24.538,29.338,18.673,9.959,18.403
20211203,90.39925710875741,82.438,41.649,46.427,41.173,24.338,27.777,18.646,9.947,19.107
20211206,81.24633914526238,83.928,41.592,47.387,41.33,23.221,28.516,18.669,10.58,17.839
20211207,79.70721921730807,80.143,40.444,45.701,39.701,22.709,27.532,17.675,9.451,16.448
20211208,109.54799999943204,78.73,40.035,43.451,38.606,22.538,27.617,16.974,8.999,16.503
20211209,38.127,78.636,40.031,42.249,37.357,22.266,27.383,17.539,9.48,16.325
20211210,38.232,78.391,40.013,42.893,37.808,22.109,27.063,17.298,9.62,16.597
20211213,37.7,79.204,40.067,43.445,37.557,21.771,27.477,16.789,9.01,16.972
20211214,38.944,78.551,40.126,44.219,38.274,21.982,27.224,16.828,8.97,17.224
20211215,38.813,80.587,40.036,43.303,37.237,22.342,27.199,16.678,8.511,16.625
20211216,37.521,79.566,39.539,42.587,36.845,21.435,26.79,16.253,7.869,15.894
20211217,37.857,81.672,40.48,42.222,36.759,21.289,26.443,16.232,7.646,16.192
20211220,38.255,83.881,41.383,42.612,38.414,21.817,26.508,17.123,7.962,16.735
20211221,37.789,82.379,39.741,41.788,38.271,21.96,26.016,16.814,8.375,16.472
20211222,37.847,81.681,40.29,43.464,37.251,21.529,26.169,16.141,7.659,16.11
20211223,62.32799999999987,80.368,39.994,43.182,36.875,20.965,26.401,16.758,9.046,16.266
20211224,65.11800000000044,80.113,39.507,43.44,36.908,20.838,25.925,16.303,9.038,15.871
20211227,52.55355026502141,78.104,39.721,42.182,37.125,20.944,25.852,15.712,9.012,15.075
20211228,54.30795230982888,77.636,38.637,41.537,36.792,20.286,25.622,15.373,8.993,14.573
20211229,36.107,77.741,38.741,41.297,36.209,20.334,25.237,15.711,8.388,14.495
20211230,35.963,76.534,38.41,40.497,34.812,19.722,24.942,14.821,8.214,14.31
20211231,35.733,78.027,38.014,40.933,35.125,19.857,24.033,15.43,9.098,15.012
